episode,seed,episode_reward,avg_fee_bps,epsilon
2084,2084,0.3717,8.9354,0.3220
2085,2085,0.3896,8.6451,0.3218
2086,2086,0.3853,8.6222,0.3216
2087,2087,0.3486,9.6188,0.3215
2088,2088,0.3714,9.1326,0.3213
2089,2089,0.3816,8.8764,0.3212
2090,2090,0.3751,8.6861,0.3210
2091,2091,0.3718,9.3049,0.3208
2092,2092,0.3703,9.1417,0.3207
2093,2093,0.3824,8.7528,0.3205
2094,2094,0.3780,9.2139,0.3203
2095,2095,0.3646,8.8701,0.3202
2096,2096,0.3749,8.8035,0.3200
2097,2097,0.3801,8.8313,0.3199
2098,2098,0.3821,8.6347,0.3197
2099,2099,0.3711,8.5875,0.3195
2100,2100,0.3893,8.9639,0.3194
2101,2101,0.3680,9.0160,0.3192
2102,2102,0.3786,8.6181,0.3190
2103,2103,0.3890,8.7604,0.3189
2104,2104,0.3729,8.4743,0.3187
2105,2105,0.3793,8.6056,0.3186
2106,2106,0.3781,8.9632,0.3184
2107,2107,0.3660,8.7417,0.3182
2108,2108,0.3704,9.3556,0.3181
2109,2109,0.3653,9.0687,0.3179
2110,2110,0.3788,9.3250,0.3178
2111,2111,0.3930,8.6903,0.3176
2112,2112,0.3711,9.1854,0.3174
2113,2113,0.3793,9.5875,0.3173
2114,2114,0.3796,9.2389,0.3171
2115,2115,0.3799,8.4771,0.3170
2116,2116,0.3880,9.0687,0.3168
2117,2117,0.3442,9.8347,0.3166
2118,2118,0.3699,8.9583,0.3165
2119,2119,0.3909,8.5715,0.3163
2120,2120,0.3946,8.5854,0.3162
2121,2121,0.3764,9.1715,0.3160
2122,2122,0.3833,9.0792,0.3158
2123,2123,0.3660,9.0215,0.3157
2124,2124,0.3838,8.9750,0.3155
2125,2125,0.3801,8.7681,0.3154
2126,2126,0.3794,8.6375,0.3152
2127,2127,0.3753,8.6757,0.3150
2128,2128,0.3844,8.7118,0.3149
2129,2129,0.3766,8.8313,0.3147
2130,2130,0.3797,8.2708,0.3146
2131,2131,0.3825,8.9535,0.3144
2132,2132,0.3652,8.8632,0.3142
2133,2133,0.3737,8.7806,0.3141
2134,2134,0.3762,8.9667,0.3139
2135,2135,0.3999,8.8722,0.3138
2136,2136,0.3819,8.7889,0.3136
2137,2137,0.3900,8.5854,0.3135
2138,2138,0.3640,9.1326,0.3133
2139,2139,0.3797,9.4035,0.3131
2140,2140,0.3820,8.9903,0.3130
2141,2141,0.3821,8.8674,0.3128
2142,2142,0.3724,8.8306,0.3127
2143,2143,0.3864,8.5014,0.3125
2144,2144,0.3876,9.0813,0.3123
2145,2145,0.3798,9.2549,0.3122
2146,2146,0.3813,9.0646,0.3120
2147,2147,0.3895,8.9986,0.3119
2148,2148,0.3943,8.4778,0.3117
2149,2149,0.3908,8.7931,0.3116
2150,2150,0.3620,9.2375,0.3114
2151,2151,0.3899,8.7333,0.3112
2152,2152,0.3732,9.0458,0.3111
2153,2153,0.3787,8.9083,0.3109
2154,2154,0.3713,9.2660,0.3108
2155,2155,0.3749,9.0819,0.3106
2156,2156,0.3764,8.8715,0.3105
2157,2157,0.3777,8.7500,0.3103
2158,2158,0.3980,9.0160,0.3102
2159,2159,0.3727,9.1424,0.3100
2160,2160,0.3719,9.3111,0.3098
2161,2161,0.3925,8.9389,0.3097
2162,2162,0.3859,9.0174,0.3095
2163,2163,0.3649,8.9090,0.3094
2164,2164,0.3672,8.7319,0.3092
2165,2165,0.3687,9.2896,0.3091
2166,2166,0.3776,9.1556,0.3089
2167,2167,0.3798,8.4375,0.3088
2168,2168,0.3731,8.8958,0.3086
2169,2169,0.3957,8.5285,0.3084
2170,2170,0.3675,9.1993,0.3083
2171,2171,0.3730,9.0382,0.3081
2172,2172,0.3691,8.8854,0.3080
2173,2173,0.3638,8.8361,0.3078
2174,2174,0.3787,8.3569,0.3077
2175,2175,0.3914,8.8181,0.3075
2176,2176,0.3660,9.1785,0.3074
2177,2177,0.3765,9.9257,0.3072
2178,2178,0.3668,9.5160,0.3070
2179,2179,0.3597,9.4257,0.3069
2180,2180,0.3723,9.3806,0.3067
2181,2181,0.3809,8.9486,0.3066
2182,2182,0.3594,9.5389,0.3064
2183,2183,0.3784,9.0701,0.3063
2184,2184,0.3687,9.2896,0.3061
2185,2185,0.3697,9.2257,0.3060
2186,2186,0.3955,8.8674,0.3058
2187,2187,0.3873,8.2125,0.3057
2188,2188,0.3693,9.3743,0.3055
2189,2189,0.3697,9.1104,0.3054
2190,2190,0.3764,9.1146,0.3052
2191,2191,0.3720,9.3542,0.3051
2192,2192,0.3763,8.7181,0.3049
2193,2193,0.3857,9.1590,0.3047
2194,2194,0.4045,8.5813,0.3046
2195,2195,0.3686,8.9285,0.3044
2196,2196,0.3811,8.5278,0.3043
2197,2197,0.4012,8.7729,0.3041
2198,2198,0.3957,8.7056,0.3040
2199,2199,0.3936,8.6611,0.3038
2200,2200,0.3780,8.7542,0.3037
2201,2201,0.3855,8.6062,0.3035
2202,2202,0.3813,9.0229,0.3034
2203,2203,0.3971,8.6535,0.3032
2204,2204,0.3813,8.6632,0.3031
2205,2205,0.3787,8.9736,0.3029
2206,2206,0.3541,9.2674,0.3028
2207,2207,0.4009,8.9944,0.3026
2208,2208,0.3917,8.6354,0.3025
2209,2209,0.3998,8.8083,0.3023
2210,2210,0.3701,9.2278,0.3022
2211,2211,0.3950,8.9618,0.3020
2212,2212,0.3861,8.9701,0.3019
2213,2213,0.3763,9.3521,0.3017
2214,2214,0.3831,9.0687,0.3016
2215,2215,0.3654,9.6431,0.3014
2216,2216,0.3622,9.7361,0.3013
2217,2217,0.3992,8.1507,0.3011
2218,2218,0.3631,9.4250,0.3010
2219,2219,0.3668,9.1736,0.3008
2220,2220,0.3868,9.4368,0.3007
2221,2221,0.3862,8.7507,0.3005
2222,2222,0.3765,9.3611,0.3004
2223,2223,0.3995,8.6549,0.3002
2224,2224,0.3792,9.5076,0.3001
2225,2225,0.3893,9.3576,0.2999
2226,2226,0.3634,10.0243,0.2998
2227,2227,0.3820,9.5889,0.2996
2228,2228,0.3805,9.4458,0.2995
2229,2229,0.3750,9.2424,0.2993
2230,2230,0.3699,9.3889,0.2992
2231,2231,0.3831,9.0694,0.2990
2232,2232,0.3937,8.7438,0.2989
2233,2233,0.3932,8.8132,0.2987
2234,2234,0.4038,8.9153,0.2986
2235,2235,0.3911,8.6861,0.2984
2236,2236,0.3867,8.9396,0.2983
2237,2237,0.3783,8.9285,0.2981
2238,2238,0.3727,8.9819,0.2980
2239,2239,0.3840,8.7257,0.2978
2240,2240,0.3763,8.9319,0.2977
2241,2241,0.4001,8.5396,0.2975
2242,2242,0.3958,8.5097,0.2974
2243,2243,0.4004,8.3243,0.2972
2244,2244,0.3922,8.4604,0.2971
2245,2245,0.4061,8.5687,0.2969
2246,2246,0.3654,8.6375,0.2968
2247,2247,0.3564,9.1660,0.2966
2248,2248,0.3720,9.7375,0.2965
2249,2249,0.3475,9.5528,0.2963
2250,2250,0.3902,8.3042,0.2962
2251,2251,0.3802,8.6896,0.2960
2252,2252,0.3557,9.1528,0.2959
2253,2253,0.3789,9.1257,0.2957
2254,2254,0.3781,9.5813,0.2956
2255,2255,0.3622,9.2389,0.2954
2256,2256,0.3789,9.7458,0.2953
2257,2257,0.3423,9.8771,0.2951
2258,2258,0.3591,10.1236,0.2950
2259,2259,0.3669,9.8056,0.2949
2260,2260,0.3652,10.1750,0.2947
2261,2261,0.3356,10.4583,0.2946
2262,2262,0.3599,9.7729,0.2944
2263,2263,0.3675,9.7424,0.2943
2264,2264,0.3580,9.4257,0.2941
2265,2265,0.3829,9.7319,0.2940
2266,2266,0.3658,9.2986,0.2938
2267,2267,0.3833,9.0778,0.2937
2268,2268,0.3990,8.6278,0.2935
2269,2269,0.3996,8.4743,0.2934
2270,2270,0.4090,8.6569,0.2932
2271,2271,0.4046,8.1174,0.2931
2272,2272,0.3967,8.4931,0.2929
2273,2273,0.3725,8.7014,0.2928
2274,2274,0.3904,8.5125,0.2927
2275,2275,0.3989,8.4174,0.2925
2276,2276,0.3984,7.9083,0.2924
2277,2277,0.3678,8.9146,0.2922
2278,2278,0.3840,8.4549,0.2921
2279,2279,0.3798,8.6743,0.2919
2280,2280,0.4072,8.6875,0.2918
2281,2281,0.3990,8.7868,0.2916
2282,2282,0.3912,8.6694,0.2915
2283,2283,0.3957,8.4889,0.2914
2284,2284,0.3862,8.4139,0.2912
2285,2285,0.3915,8.7799,0.2911
2286,2286,0.3760,8.9278,0.2909
2287,2287,0.4027,8.5708,0.2908
2288,2288,0.3906,8.8583,0.2906
2289,2289,0.3868,8.8139,0.2905
2290,2290,0.4107,8.2444,0.2903
2291,2291,0.3909,8.7750,0.2902
2292,2292,0.3750,8.9396,0.2901
2293,2293,0.3884,8.5097,0.2899
2294,2294,0.3783,8.9444,0.2898
2295,2295,0.3812,8.9931,0.2896
2296,2296,0.3649,9.2417,0.2895
2297,2297,0.3888,8.8653,0.2893
2298,2298,0.3793,8.9979,0.2892
2299,2299,0.3919,8.5403,0.2890
2300,2300,0.3757,9.0653,0.2889
2301,2301,0.3680,9.4368,0.2888
2302,2302,0.3792,9.4368,0.2886
2303,2303,0.3934,8.8076,0.2885
2304,2304,0.3896,8.6667,0.2883
2305,2305,0.3765,9.0146,0.2882
2306,2306,0.3633,9.9285,0.2880
2307,2307,0.3925,9.0090,0.2879
2308,2308,0.3831,8.7903,0.2878
2309,2309,0.3958,8.7354,0.2876
2310,2310,0.3703,9.7611,0.2875
2311,2311,0.3845,9.2618,0.2873
2312,2312,0.3731,9.5528,0.2872
2313,2313,0.3790,9.7194,0.2870
2314,2314,0.3753,9.2917,0.2869
2315,2315,0.3769,9.6944,0.2868
2316,2316,0.3836,9.6708,0.2866
2317,2317,0.3675,9.5076,0.2865
2318,2318,0.3943,9.0681,0.2863
2319,2319,0.3620,9.7431,0.2862
2320,2320,0.3674,9.4986,0.2861
2321,2321,0.3590,9.5750,0.2859
2322,2322,0.3973,9.1153,0.2858
2323,2323,0.3708,9.0715,0.2856
2324,2324,0.3893,9.0250,0.2855
2325,2325,0.3781,9.0917,0.2853
2326,2326,0.3801,8.7514,0.2852
2327,2327,0.3771,8.6549,0.2851
2328,2328,0.3677,9.0368,0.2849
2329,2329,0.3867,8.1014,0.2848
2330,2330,0.3710,8.6646,0.2846
2331,2331,0.3763,9.2549,0.2845
2332,2332,0.3516,8.9694,0.2844
2333,2333,0.3645,9.8229,0.2842
2334,2334,0.3786,9.1750,0.2841
2335,2335,0.3635,9.3333,0.2839
2336,2336,0.3681,9.2153,0.2838
2337,2337,0.3425,9.5097,0.2837
2338,2338,0.3448,8.9618,0.2835
2339,2339,0.3699,9.5889,0.2834
2340,2340,0.3655,9.5312,0.2832
2341,2341,0.3780,9.3715,0.2831
2342,2342,0.3903,9.3326,0.2830
2343,2343,0.3676,9.5431,0.2828
2344,2344,0.3679,10.0535,0.2827
2345,2345,0.3746,9.2319,0.2825
2346,2346,0.3608,9.6549,0.2824
2347,2347,0.3797,8.6882,0.2823
2348,2348,0.3773,9.4076,0.2821
2349,2349,0.3864,9.2083,0.2820
2350,2350,0.3931,8.8458,0.2818
2351,2351,0.3683,9.6146,0.2817
2352,2352,0.3804,9.3076,0.2816
2353,2353,0.3896,9.0354,0.2814
2354,2354,0.3725,9.0569,0.2813
2355,2355,0.3841,8.6299,0.2811
2356,2356,0.4105,8.3972,0.2810
2357,2357,0.3905,8.8701,0.2809
2358,2358,0.4081,8.0778,0.2807
2359,2359,0.3748,9.1771,0.2806
2360,2360,0.3619,9.6014,0.2805
2361,2361,0.3668,9.3743,0.2803
2362,2362,0.3645,9.2826,0.2802
2363,2363,0.3598,9.0556,0.2800
2364,2364,0.3815,9.3653,0.2799
2365,2365,0.3545,9.3653,0.2798
2366,2366,0.3706,9.2715,0.2796
2367,2367,0.3777,9.1056,0.2795
2368,2368,0.3717,9.2479,0.2793
2369,2369,0.3833,9.2215,0.2792
2370,2370,0.3751,9.4146,0.2791
2371,2371,0.3745,8.9417,0.2789
2372,2372,0.3925,8.6403,0.2788
2373,2373,0.3867,8.8875,0.2787
2374,2374,0.3779,9.1479,0.2785
2375,2375,0.3830,9.2451,0.2784
2376,2376,0.4093,8.6535,0.2782
2377,2377,0.3997,8.4403,0.2781
2378,2378,0.3827,9.3465,0.2780
2379,2379,0.3616,9.3812,0.2778
2380,2380,0.3627,9.5535,0.2777
2381,2381,0.3941,8.8201,0.2776
2382,2382,0.3848,9.4049,0.2774
2383,2383,0.3775,9.0000,0.2773
2384,2384,0.3687,8.7625,0.2772
2385,2385,0.3782,8.9861,0.2770
2386,2386,0.3884,8.8854,0.2769
2387,2387,0.3750,9.2111,0.2767
2388,2388,0.3845,8.9424,0.2766
2389,2389,0.3885,8.9125,0.2765
2390,2390,0.3879,9.0264,0.2763
2391,2391,0.3815,8.4799,0.2762
2392,2392,0.3864,9.0083,0.2761
2393,2393,0.4095,8.7917,0.2759
2394,2394,0.3999,8.5924,0.2758
2395,2395,0.4038,8.4007,0.2757
2396,2396,0.3919,8.3771,0.2755
2397,2397,0.4111,8.5229,0.2754
2398,2398,0.3895,8.6479,0.2753
2399,2399,0.3808,8.9854,0.2751
2400,2400,0.3832,8.9743,0.2750
2401,2401,0.3832,8.7528,0.2748
2402,2402,0.3929,8.9049,0.2747
2403,2403,0.3929,9.0528,0.2746
2404,2404,0.3760,9.0479,0.2744
2405,2405,0.4060,9.1757,0.2743
2406,2406,0.3983,9.2722,0.2742
2407,2407,0.3772,9.4313,0.2740
2408,2408,0.3655,9.4729,0.2739
2409,2409,0.3723,8.7486,0.2738
2410,2410,0.3768,9.2076,0.2736
2411,2411,0.3709,9.1632,0.2735
2412,2412,0.3754,8.4986,0.2734
2413,2413,0.3467,9.4535,0.2732
2414,2414,0.3686,9.0389,0.2731
2415,2415,0.3641,9.7486,0.2730
2416,2416,0.3712,9.6424,0.2728
2417,2417,0.3539,10.0389,0.2727
2418,2418,0.3265,10.5896,0.2726
2419,2419,0.3710,9.6764,0.2724
2420,2420,0.3551,9.7576,0.2723
2421,2421,0.3838,8.9118,0.2722
2422,2422,0.3739,9.3194,0.2720
2423,2423,0.3876,9.2028,0.2719
2424,2424,0.3735,8.8792,0.2718
2425,2425,0.3744,8.8965,0.2716
2426,2426,0.3884,8.6229,0.2715
2427,2427,0.3912,8.7160,0.2714
2428,2428,0.3971,8.6417,0.2712
2429,2429,0.3951,8.4299,0.2711
2430,2430,0.3858,8.5604,0.2710
2431,2431,0.3871,8.8299,0.2708
2432,2432,0.3673,8.9361,0.2707
2433,2433,0.3728,8.5757,0.2706
2434,2434,0.3707,8.5674,0.2704
2435,2435,0.3812,8.6986,0.2703
2436,2436,0.3787,9.2910,0.2702
2437,2437,0.3848,8.5931,0.2700
2438,2438,0.3839,8.7806,0.2699
2439,2439,0.3873,8.4507,0.2698
2440,2440,0.3744,9.1326,0.2696
2441,2441,0.3698,8.6507,0.2695
2442,2442,0.3784,8.9083,0.2694
2443,2443,0.3779,8.7361,0.2693
2444,2444,0.3748,8.8097,0.2691
2445,2445,0.3824,8.2660,0.2690
2446,2446,0.3804,8.7410,0.2689
2447,2447,0.3799,8.6986,0.2687
2448,2448,0.3836,9.2542,0.2686
2449,2449,0.3635,9.4951,0.2685
2450,2450,0.3810,9.0083,0.2683
2451,2451,0.3820,9.4826,0.2682
2452,2452,0.3808,9.4014,0.2681
2453,2453,0.3768,9.5028,0.2679
2454,2454,0.3661,10.1569,0.2678
2455,2455,0.3699,10.2403,0.2677
2456,2456,0.3627,9.7826,0.2675
2457,2457,0.3792,9.7646,0.2674
2458,2458,0.3680,9.9056,0.2673
2459,2459,0.3688,9.3000,0.2672
2460,2460,0.3583,9.6319,0.2670
2461,2461,0.3956,8.8229,0.2669
2462,2462,0.3660,9.1215,0.2668
2463,2463,0.3876,8.9076,0.2666
2464,2464,0.3838,9.1396,0.2665
2465,2465,0.3910,9.3438,0.2664
2466,2466,0.3731,8.9958,0.2662
2467,2467,0.3839,9.2993,0.2661
2468,2468,0.4059,8.8597,0.2660
2469,2469,0.3978,9.0965,0.2659
2470,2470,0.3702,9.2646,0.2657
2471,2471,0.3515,10.1493,0.2656
2472,2472,0.3709,9.6326,0.2655
2473,2473,0.3773,9.1653,0.2653
2474,2474,0.3733,9.4076,0.2652
2475,2475,0.3930,9.7396,0.2651
2476,2476,0.3875,9.5542,0.2650
2477,2477,0.3859,8.9715,0.2648
2478,2478,0.4049,8.7215,0.2647
2479,2479,0.3792,9.4833,0.2646
2480,2480,0.3956,8.9444,0.2644
2481,2481,0.3858,9.0986,0.2643
2482,2482,0.4035,8.6819,0.2642
2483,2483,0.3758,9.3424,0.2641
2484,2484,0.3932,9.1104,0.2639
2485,2485,0.3820,9.3597,0.2638
2486,2486,0.3866,9.3097,0.2637
2487,2487,0.4065,9.2854,0.2635
2488,2488,0.3910,8.9528,0.2634
2489,2489,0.4034,8.7771,0.2633
2490,2490,0.3959,8.3438,0.2632
2491,2491,0.3919,8.5813,0.2630
2492,2492,0.4260,7.8181,0.2629
2493,2493,0.3929,8.3986,0.2628
2494,2494,0.3927,8.8993,0.2626
2495,2495,0.3941,9.2785,0.2625
2496,2496,0.3897,8.7958,0.2624
2497,2497,0.3834,9.1361,0.2623
2498,2498,0.3739,9.6417,0.2621
2499,2499,0.3987,8.7104,0.2620
2500,2500,0.3946,8.5910,0.2619
2501,2501,0.4000,8.6111,0.2618
2502,2502,0.3750,9.1076,0.2616
2503,2503,0.4058,8.4931,0.2615
2504,2504,0.3855,8.8458,0.2614
2505,2505,0.4093,8.7403,0.2612
2506,2506,0.4053,8.0924,0.2611
2507,2507,0.4182,8.2125,0.2610
2508,2508,0.3853,8.0743,0.2609
2509,2509,0.4156,7.9681,0.2607
2510,2510,0.3996,8.6743,0.2606
2511,2511,0.4105,8.5174,0.2605
2512,2512,0.3987,8.6743,0.2604
2513,2513,0.3991,8.1056,0.2602
2514,2514,0.3992,8.4847,0.2601
2515,2515,0.3685,8.5687,0.2600
2516,2516,0.3924,9.3111,0.2599
2517,2517,0.4097,8.2625,0.2597
2518,2518,0.4004,8.6361,0.2596
2519,2519,0.3876,8.7382,0.2595
2520,2520,0.3933,8.6604,0.2594
2521,2521,0.3989,8.6458,0.2592
2522,2522,0.3606,8.9944,0.2591
2523,2523,0.3740,9.1465,0.2590
2524,2524,0.3973,8.4424,0.2588
2525,2525,0.3762,8.9118,0.2587
2526,2526,0.4022,8.4514,0.2586
2527,2527,0.3863,8.8729,0.2585
2528,2528,0.3740,9.5535,0.2583
2529,2529,0.3930,8.3444,0.2582
2530,2530,0.3747,9.1174,0.2581
2531,2531,0.3735,8.4382,0.2580
2532,2532,0.4067,8.4174,0.2578
2533,2533,0.4016,8.0799,0.2577
2534,2534,0.4003,8.4861,0.2576
2535,2535,0.3959,8.7660,0.2575
2536,2536,0.3889,8.7583,0.2573
2537,2537,0.3945,8.9187,0.2572
2538,2538,0.3731,8.6896,0.2571
2539,2539,0.3685,9.4597,0.2570
2540,2540,0.3909,9.2993,0.2569
2541,2541,0.3771,10.0014,0.2567
2542,2542,0.4044,9.2993,0.2566
2543,2543,0.3900,9.3764,0.2565
2544,2544,0.3957,8.6208,0.2564
2545,2545,0.4063,8.5778,0.2562
2546,2546,0.4174,8.4431,0.2561
2547,2547,0.4124,8.1875,0.2560
2548,2548,0.4009,8.3222,0.2559
2549,2549,0.4131,8.5125,0.2557
2550,2550,0.3955,8.2139,0.2556
2551,2551,0.3807,7.8097,0.2555
2552,2552,0.3893,8.3868,0.2554
2553,2553,0.3856,8.2806,0.2552
2554,2554,0.3701,8.9785,0.2551
2555,2555,0.3529,9.0708,0.2550
2556,2556,0.3818,9.1431,0.2549
2557,2557,0.3874,8.0076,0.2548
2558,2558,0.3920,8.1153,0.2546
2559,2559,0.4071,8.5382,0.2545
2560,2560,0.4072,8.1444,0.2544
2561,2561,0.4061,8.4681,0.2543
2562,2562,0.3872,8.7542,0.2541
2563,2563,0.3947,8.5090,0.2540
2564,2564,0.3861,8.5458,0.2539
2565,2565,0.4031,8.3542,0.2538
2566,2566,0.3873,8.1097,0.2536
2567,2567,0.3977,8.4396,0.2535
2568,2568,0.4084,8.1083,0.2534
2569,2569,0.3862,8.4910,0.2533
2570,2570,0.3854,8.5146,0.2532
2571,2571,0.4001,8.6507,0.2530
2572,2572,0.4077,8.1354,0.2529
2573,2573,0.4087,8.1271,0.2528
2574,2574,0.4200,8.1569,0.2527
2575,2575,0.3954,8.7174,0.2526
2576,2576,0.4090,8.3597,0.2524
2577,2577,0.3707,9.4944,0.2523
2578,2578,0.3827,9.7104,0.2522
2579,2579,0.3994,9.1937,0.2521
2580,2580,0.3689,8.9931,0.2519
2581,2581,0.3823,9.1826,0.2518
2582,2582,0.3757,9.3903,0.2517
2583,2583,0.3906,9.7125,0.2516
2584,2584,0.3801,9.5375,0.2515
2585,2585,0.3864,9.7854,0.2513
2586,2586,0.3550,10.1472,0.2512
2587,2587,0.3872,9.0715,0.2511
2588,2588,0.3598,9.6340,0.2510
2589,2589,0.3975,8.4771,0.2509
2590,2590,0.3948,8.2604,0.2507
2591,2591,0.4076,8.4139,0.2506
2592,2592,0.4111,7.9306,0.2505
2593,2593,0.3966,8.3292,0.2504
2594,2594,0.4104,8.0722,0.2503
2595,2595,0.3836,8.5847,0.2501
2596,2596,0.3915,8.5375,0.2500
2597,2597,0.4078,8.4910,0.2499
2598,2598,0.4038,8.5778,0.2498
2599,2599,0.3972,8.7972,0.2497
2600,2600,0.4128,8.6035,0.2495
2601,2601,0.4055,7.8882,0.2494
2602,2602,0.4096,8.1444,0.2493
2603,2603,0.3994,8.6972,0.2492
2604,2604,0.3937,8.2264,0.2491
2605,2605,0.3806,8.2806,0.2489
2606,2606,0.3897,8.4778,0.2488
2607,2607,0.3841,8.1833,0.2487
2608,2608,0.3907,8.0188,0.2486
2609,2609,0.3749,8.1104,0.2485
2610,2610,0.3818,8.5076,0.2483
2611,2611,0.3839,8.2965,0.2482
2612,2612,0.4068,8.1903,0.2481
2613,2613,0.4016,8.2479,0.2480
2614,2614,0.3819,8.7063,0.2479
2615,2615,0.4013,8.4181,0.2477
2616,2616,0.3946,7.9292,0.2476
2617,2617,0.4110,8.1646,0.2475
2618,2618,0.4194,8.0417,0.2474
2619,2619,0.3872,8.6056,0.2473
2620,2620,0.4010,8.7778,0.2472
2621,2621,0.3909,8.8562,0.2470
2622,2622,0.4097,8.0396,0.2469
2623,2623,0.3920,8.8167,0.2468
2624,2624,0.4048,8.6792,0.2467
2625,2625,0.3942,8.3639,0.2466
2626,2626,0.4022,8.6604,0.2464
2627,2627,0.4049,8.3757,0.2463
2628,2628,0.4049,8.3542,0.2462
2629,2629,0.4117,8.7757,0.2461
2630,2630,0.4061,8.2576,0.2460
2631,2631,0.3975,8.1306,0.2459
2632,2632,0.4294,8.0340,0.2457
2633,2633,0.4145,8.2736,0.2456
2634,2634,0.4051,8.0090,0.2455
2635,2635,0.4056,8.9826,0.2454
2636,2636,0.3883,9.2118,0.2453
2637,2637,0.4058,8.7188,0.2452
2638,2638,0.3903,8.9521,0.2450
2639,2639,0.3870,9.3389,0.2449
2640,2640,0.3922,9.2222,0.2448
2641,2641,0.3789,8.9625,0.2447
2642,2642,0.4024,8.7944,0.2446
2643,2643,0.4076,8.6396,0.2445
2644,2644,0.4176,8.4201,0.2443
2645,2645,0.3954,8.6097,0.2442
2646,2646,0.3916,8.9118,0.2441
2647,2647,0.3933,9.0299,0.2440
2648,2648,0.4058,8.6868,0.2439
2649,2649,0.4015,8.6840,0.2438
2650,2650,0.3909,9.2931,0.2436
2651,2651,0.4058,8.5201,0.2435
2652,2652,0.4042,8.1937,0.2434
2653,2653,0.4135,7.8264,0.2433
2654,2654,0.4064,8.3201,0.2432
2655,2655,0.3947,8.3493,0.2431
2656,2656,0.3943,8.4688,0.2429
2657,2657,0.4061,8.3222,0.2428
2658,2658,0.3833,8.9257,0.2427
2659,2659,0.3973,8.8840,0.2426
2660,2660,0.3991,8.5201,0.2425
2661,2661,0.3987,9.0854,0.2424
2662,2662,0.3818,9.1229,0.2422
2663,2663,0.3980,8.9174,0.2421
2664,2664,0.3925,8.7063,0.2420
2665,2665,0.4012,8.4993,0.2419
2666,2666,0.3772,8.5194,0.2418
2667,2667,0.3978,8.3681,0.2417
2668,2668,0.4021,8.2312,0.2416
2669,2669,0.4048,8.2590,0.2414
2670,2670,0.4063,8.1611,0.2413
2671,2671,0.4205,8.1153,0.2412
2672,2672,0.4229,8.3215,0.2411
2673,2673,0.4112,8.3819,0.2410
2674,2674,0.4221,8.2958,0.2409
2675,2675,0.4043,8.3021,0.2408
2676,2676,0.4069,8.3569,0.2406
2677,2677,0.4102,8.3278,0.2405
2678,2678,0.4142,8.0833,0.2404
2679,2679,0.4083,8.2882,0.2403
2680,2680,0.4096,8.2840,0.2402
2681,2681,0.4061,8.3965,0.2401
2682,2682,0.4133,8.3056,0.2400
2683,2683,0.4057,7.8563,0.2398
2684,2684,0.4140,8.5306,0.2397
2685,2685,0.3887,8.0715,0.2396
2686,2686,0.4258,8.4799,0.2395
2687,2687,0.4121,8.2736,0.2394
2688,2688,0.4035,8.8215,0.2393
2689,2689,0.4124,8.3736,0.2392
2690,2690,0.4128,8.3208,0.2390
2691,2691,0.4030,8.9583,0.2389
2692,2692,0.4214,8.5375,0.2388
2693,2693,0.3725,8.7201,0.2387
2694,2694,0.3897,8.4903,0.2386
2695,2695,0.3797,9.1076,0.2385
2696,2696,0.3856,9.4618,0.2384
2697,2697,0.3577,9.7674,0.2383
2698,2698,0.3589,8.8160,0.2381
2699,2699,0.4069,8.4812,0.2380
2700,2700,0.4067,8.2868,0.2379
2701,2701,0.4042,8.4000,0.2378
2702,2702,0.4089,8.3771,0.2377
2703,2703,0.3912,8.3014,0.2376
2704,2704,0.4210,8.1479,0.2375
2705,2705,0.4068,7.6882,0.2373
2706,2706,0.3995,7.5806,0.2372
2707,2707,0.3941,8.5507,0.2371
2708,2708,0.4049,8.5764,0.2370
2709,2709,0.3912,8.6507,0.2369
2710,2710,0.4080,8.1292,0.2368
2711,2711,0.3841,8.2611,0.2367
2712,2712,0.3947,8.7694,0.2366
2713,2713,0.3936,9.6660,0.2365
2714,2714,0.4039,9.5271,0.2363
2715,2715,0.4041,8.7792,0.2362
2716,2716,0.3983,8.9014,0.2361
2717,2717,0.4015,8.8479,0.2360
2718,2718,0.4079,8.9785,0.2359
2719,2719,0.3876,9.1174,0.2358
2720,2720,0.4137,8.4007,0.2357
2721,2721,0.3951,8.5583,0.2356
2722,2722,0.4059,9.0861,0.2354
2723,2723,0.4108,9.0319,0.2353
2724,2724,0.3972,9.4104,0.2352
2725,2725,0.4039,8.7632,0.2351
2726,2726,0.3828,8.7861,0.2350
2727,2727,0.3772,8.8486,0.2349
2728,2728,0.3646,9.4014,0.2348
2729,2729,0.3755,9.5875,0.2347
2730,2730,0.3559,9.9069,0.2346
2731,2731,0.3636,10.3528,0.2344
2732,2732,0.3527,10.1917,0.2343
2733,2733,0.3811,9.2076,0.2342
2734,2734,0.3897,9.0396,0.2341
2735,2735,0.4023,9.3153,0.2340
2736,2736,0.3864,9.4986,0.2339
2737,2737,0.4019,8.2764,0.2338
2738,2738,0.4260,8.1653,0.2337
2739,2739,0.4110,7.9833,0.2336
2740,2740,0.4048,8.1111,0.2335
2741,2741,0.4117,8.3632,0.2333
2742,2742,0.4037,9.2368,0.2332
2743,2743,0.4001,8.8278,0.2331
2744,2744,0.4092,9.3542,0.2330
2745,2745,0.4185,9.0458,0.2329
2746,2746,0.3852,9.0340,0.2328
2747,2747,0.4032,9.5125,0.2327
2748,2748,0.3918,9.6937,0.2326
